Document Index (generated),Category Code,Number Of Employees,Acquired,Competitors,No of Investors,State Code,Blog Url,Homepage Url,Money
16643,legal,0,0,0,1,PA,0,1,0
16645,other,15,0,0,1,DE,1,1,0
16648,biotech,100,0,0,1,CA,1,1,0
16649,web,0,0,0,1,FL,0,1,0.9
16650,consulting,0,0,0,1,NC,0,1,0
16651,web,0,0,0,1,NY,1,1,0
16655,other,15,0,0,1,GA,1,1,0
16656,software,80,0,0,1,MO,0,1,0
16657,mobile,0,0,0,1,CA,0,1,0
16659,ecommerce,0,0,0,1,CA,0,1,0
16660,advertising,25,0,0,1,CA,0,1,0
16662,cleantech,0,0,0,1,WI,0,1,0.6
16665,consulting,5,0,0,1,CO,0,1,0.025
16666,medical,0,0,0,15,CA,0,1,51
16667,biotech,0,0,0,1,CA,0,1,0
16670,cleantech,0,0,0,3,UT,0,1,1.99
16673,cleantech,0,0,0,2,NY,0,1,0.5
16679,misc,0,0,0,1,CA,0,1,0
16680,other,0,0,0,1,CA,0,1,0
16682,software,0,0,0,1,CA,1,1,0
16683,misc,0,0,0,1,IL,0,1,0
16685,finance,0,0,0,2,TX,0,1,30.6
16686,misc,0,0,0,1,CA,0,1,0
16688,web,0,0,0,1,CA,1,1,0
16694,advertising,3,0,2,1,WI,1,1,0
16695,other,200,0,0,15,CA,0,1,60.5
16699,other,0,0,0,1,WI,0,1,0
16709,software,0,1,2,1,TX,0,1,3.9
16711,web,5,0,0,1,CA,0,1,0
16712,mobile,10,0,0,1,FL,0,1,0
16714,web,3,0,0,1,CA,1,1,0
16716,legal,0,0,0,1,UT,1,1,1.71
16718,enterprise,15,0,0,3,CA,0,1,2.75
16724,misc,0,1,0,10,NH,0,1,35
16727,consulting,0,0,0,1,NY,0,1,0
16731,biotech,0,1,0,1,IL,0,1,0
16732,cleantech,0,1,0,2,CA,0,1,85
16737,cleantech,0,0,0,3,AZ,0,1,16
16739,biotech,0,0,0,1,MI,0,1,0
16744,search,0,0,0,1,MD,1,1,0
16749,ecommerce,10,0,0,1,FL,0,1,0
16752,web,2,0,0,1,AZ,1,1,0
16753,software,230,0,0,1,AZ,0,1,0
16759,biotech,0,0,0,1,OH,0,1,0
16760,biotech,0,1,0,1,MD,0,1,0
16762,biotech,0,0,0,1,CA,0,1,0
16764,biotech,0,0,0,1,MA,0,1,0
16765,biotech,0,1,0,1,CA,0,1,0
16766,software,0,0,0,1,NY,1,1,0
16767,biotech,0,0,0,6,GA,0,1,7.3
16769,biotech,0,0,0,2,TN,0,1,1.5
16770,software,0,1,0,1,FL,0,1,0
16773,other,25,0,0,1,HI,0,1,0
16774,software,75,0,0,1,NJ,1,1,0
16775,cleantech,0,0,0,5,GA,0,1,33.8
16776,misc,0,0,0,1,TX,0,1,0
16777,enterprise,0,0,0,4,MA,0,1,15.5
16781,public_relations,10,0,0,1,MA,1,1,0
16785,web,0,0,0,1,NY,0,1,0
16788,web,4,0,0,1,CA,1,1,0
16791,games_video,0,0,0,1,NY,0,1,0
16793,mobile,6,0,0,1,IA,1,1,0.05
16794,hardware,0,0,0,1,AZ,1,1,0
16798,web,1,0,2,1,PA,0,1,0
16799,software,10,0,0,1,IL,1,1,0
16804,enterprise,485,0,2,7,MA,0,1,24.2
16807,biotech,0,0,0,1,MA,0,1,22
16808,consulting,45,0,2,2,NJ,1,1,0.35
16809,software,15,0,0,1,GA,1,1,0
16811,biotech,0,1,0,1,CA,0,1,0
16814,biotech,0,0,0,4,NJ,0,1,13
16815,biotech,23,1,0,2,TX,0,1,18
16817,consulting,0,0,0,1,VA,0,1,0
16818,biotech,25,0,0,20,CA,0,1,127
16822,software,1000,0,0,2,CO,0,1,11.1
16823,cleantech,0,0,0,1,NJ,0,1,50
16825,other,500,0,0,2,CA,0,1,10
16827,biotech,0,0,0,6,CA,0,1,9
16829,consulting,0,0,2,1,NY,0,1,0
16830,enterprise,7,0,0,1,IL,1,1,0
16832,misc,0,0,0,1,MI,0,1,0
16837,enterprise,0,0,0,2,WI,1,1,2.1
16839,cleantech,140,0,0,1,CO,0,1,0
16845,other,6,0,0,1,MA,1,1,0
16848,enterprise,0,0,0,1,FL,0,1,0
16849,biotech,0,0,0,10,CA,0,1,49
16852,software,0,0,0,1,TX,0,1,0
16854,software,2,0,3,1,MO,0,1,0
16855,web,4,0,0,1,NY,1,1,0
16857,cleantech,0,0,0,1,NY,0,1,1200
16858,cleantech,0,1,0,1,AZ,0,1,0
16859,cleantech,0,1,0,1,GA,0,1,0
16860,software,0,0,2,1,CA,1,1,0
16862,software,0,0,0,4,TX,1,1,11.6
16863,enterprise,1000,0,0,1,FL,0,1,0
16864,biotech,0,0,0,4,CA,0,1,41.3
16867,biotech,0,0,0,9,CA,0,1,29
16870,manufacturing,0,0,0,1,CA,1,1,0
16873,other,6,0,0,1,NY,1,1,0
16876,biotech,0,0,0,3,NJ,0,1,15.9
16882,security,0,0,0,1,CA,1,1,0
16884,consulting,25,0,0,1,NY,0,1,0
16885,biotech,0,1,0,19,PA,0,1,69.9
16887,biotech,0,0,0,2,IL,0,1,70
16890,software,8,0,0,1,MN,1,1,0
16891,games_video,0,1,0,1,CA,1,1,0
16892,mobile,0,1,0,3,MN,0,1,21.4
16895,public_relations,0,0,0,1,NY,0,1,0
16896,medical,0,1,0,12,CA,0,1,39.1
16897,network_hosting,75,0,0,1,NY,1,1,7.6
16898,advertising,11,0,0,1,PA,1,1,0
16900,cleantech,0,0,0,1,CA,0,1,0
16901,cleantech,0,0,0,1,NH,0,1,40
16904,web,7,0,0,1,NY,1,1,0
16908,advertising,5,0,0,1,TX,0,1,0
16910,games_video,0,0,0,1,NY,0,1,0
16913,web,34,0,0,7,CA,1,1,15.1
16919,misc,0,0,0,2,MA,0,1,4.2
16921,medical,0,0,0,14,CA,0,1,57
16923,mobile,0,1,0,2,WA,1,1,0
16924,enterprise,0,0,0,3,CA,0,1,10.9
16925,ecommerce,0,0,0,1,MI,0,1,0
16926,web,0,1,0,1,IL,1,1,0
16929,software,0,0,0,4,MD,0,1,9
16932,software,0,1,0,1,NJ,0,1,0
16933,consulting,0,0,0,1,VA,0,1,0
16935,cleantech,0,0,0,1,ME,0,1,13
16936,software,0,1,0,1,NC,0,1,0
16937,consulting,0,0,0,1,NM,0,1,0
16938,biotech,0,0,0,1,TX,0,1,5.5
16942,biotech,0,0,0,22,MA,0,1,99.5
16945,biotech,0,0,0,5,WA,0,1,2.6
16952,software,65,0,0,3,CA,1,1,16
16960,software,5,0,0,1,MA,1,1,0
16961,ecommerce,5,0,0,1,FL,1,1,0
16963,biotech,0,0,0,10,WA,0,1,43.7
16965,biotech,0,0,0,14,NJ,0,1,94.8
16966,software,0,0,0,1,CA,0,0,6
16969,biotech,0,0,0,24,WA,0,1,106
16970,cleantech,0,0,0,15,CA,0,1,146
16971,other,1,0,0,1,TX,1,1,0
16972,other,0,0,0,1,CA,0,1,0
16973,enterprise,600,1,0,1,CA,0,1,7.5
16975,consulting,0,1,0,1,CA,0,0,0
16976,enterprise,0,0,0,1,CA,0,1,0
16978,consulting,0,0,0,1,MA,0,1,0
16979,cleantech,0,0,0,1,MI,0,1,0
16982,social,0,1,0,2,NY,1,1,6.1
16988,enterprise,0,1,0,4,CA,0,1,7.21
16991,biotech,0,1,0,1,PA,0,1,0
16993,software,0,0,0,1,CA,0,1,0
16995,misc,0,0,0,1,UT,1,1,0
16996,ecommerce,3,0,0,1,WI,1,1,0.175
16997,consulting,0,0,0,13,TX,1,1,57.9
16999,software,15,0,0,1,TX,1,1,0
17000,biotech,0,0,0,1,IN,0,1,0
17001,ecommerce,60,0,3,5,CA,0,1,10.1
17002,biotech,0,0,0,1,CA,0,1,17.5
17003,other,0,0,0,1,NJ,0,1,0
17004,semiconductor,0,1,0,1,CA,0,1,0
17006,semiconductor,0,1,0,1,CA,0,1,189
17008,software,0,0,0,15,CA,0,1,40.8
17009,network_hosting,0,1,0,1,CA,0,1,0
17010,misc,0,0,0,1,CA,0,1,0
17012,biotech,0,0,0,1,IL,0,1,0
17013,misc,0,0,0,1,IL,0,1,0
17014,misc,0,1,0,1,TX,0,1,0
17015,biotech,0,0,0,15,FL,0,1,78.1
17016,manufacturing,0,0,0,13,CA,0,1,240
17017,misc,0,0,0,1,IL,0,1,0
17018,misc,0,0,0,1,DC,0,1,0
17019,other,195,1,0,1,FL,0,1,0
17020,biotech,27,1,0,8,MA,0,1,27
17023,biotech,0,0,0,6,CA,0,1,18
17024,network_hosting,0,0,0,11,CA,0,1,19
17025,cleantech,0,0,0,18,CO,0,1,50.6
17029,cleantech,50,0,0,14,CO,0,1,68.8
17032,misc,0,0,0,1,TX,0,1,0
17033,misc,0,0,0,1,IL,0,1,0
17038,manufacturing,0,0,0,19,MA,0,1,66.5
17039,cleantech,0,0,0,2,NV,0,1,8
17041,software,120,0,0,1,CT,0,1,0
17044,biotech,0,0,0,1,TX,0,1,1
17046,consulting,0,0,0,1,FL,0,1,0
17047,ecommerce,0,0,0,4,MA,1,1,13.3
17049,cleantech,0,0,0,1,GA,0,1,42
17051,enterprise,5,0,0,1,CO,1,1,0
17057,biotech,0,0,0,3,CA,0,1,169
17058,games_video,0,0,0,1,CA,0,0,0.1
17064,other,20,0,0,1,LA,0,1,0
17070,biotech,0,0,0,18,CA,0,1,89.5
17074,biotech,0,0,0,10,NC,0,1,108
17077,biotech,0,0,0,12,MN,0,1,52.3
17078,enterprise,4,0,0,2,NC,1,1,0.801
17079,biotech,0,0,0,8,OH,0,1,23
17080,biotech,0,0,0,9,CO,0,1,357
17081,cleantech,65,0,0,11,WA,0,1,21.2
17082,semiconductor,0,1,0,1,CA,0,1,0.5
17083,security,0,0,0,1,CA,0,1,0
17084,medical,0,0,0,3,CA,0,1,55
17085,legal,6,0,0,1,CA,0,1,0
17086,biotech,0,0,0,13,MA,0,1,77.2
17087,software,5,0,0,1,CA,1,1,0
17088,cleantech,0,0,0,7,CA,0,1,111
17089,ecommerce,14,0,0,1,FL,0,1,0
17090,biotech,0,0,0,7,MA,0,1,100
17091,network_hosting,0,0,0,1,CA,0,1,1
17092,biotech,0,1,0,10,CA,0,1,122
17095,other,0,1,0,4,CA,1,1,0
17097,web,8,0,4,1,SC,1,1,0
17098,biotech,0,0,0,11,MA,0,1,58
17099,biotech,0,0,0,1,UT,0,1,3
17102,cleantech,0,0,0,4,MA,1,1,7.75
17103,network_hosting,0,0,0,16,MA,0,1,17
17104,cleantech,0,0,0,3,TX,0,1,62
17106,games_video,0,1,0,3,CA,0,1,1.2
17108,cleantech,0,1,0,1,CA,0,1,0
17109,network_hosting,0,0,0,1,CA,0,1,0
17111,semiconductor,0,1,0,1,CA,0,0,0
17112,cleantech,0,0,0,1,CA,0,1,20
17113,biotech,0,0,0,10,PA,0,1,129
17114,biotech,0,0,0,5,CA,0,1,29.3
17116,cleantech,0,0,0,23,CA,0,1,87
17117,consulting,11,0,0,1,CA,0,1,0
17118,automotive,0,0,0,3,CA,0,1,56
17120,ecommerce,10,0,4,1,GA,0,1,0
17121,cleantech,0,0,0,3,WA,0,1,12
17126,biotech,0,0,0,2,NY,0,1,13.7
17128,web,0,0,0,1,CA,0,1,0
17129,cleantech,0,0,0,8,CA,0,1,27.3
17130,consulting,12,0,0,1,CA,1,1,0
17138,misc,0,0,0,7,MN,0,1,48.2
17140,biotech,0,0,0,1,AR,0,1,0
17141,biotech,0,0,0,1,AR,0,1,0
17142,web,0,0,0,1,IL,0,1,0
17145,medical,0,0,0,7,PA,0,1,77.4
17147,advertising,11,1,0,5,NY,0,1,7.5
17149,other,3,0,0,1,GA,0,1,0
17150,search,10,0,5,4,CA,1,1,6.58
17151,biotech,0,0,0,1,MD,0,1,0
17158,cleantech,0,0,0,6,NY,1,1,28.8
17165,cleantech,0,0,0,2,FL,0,1,42.5
17166,misc,0,1,0,1,MD,0,0,0
17170,consulting,0,1,0,1,OH,0,1,0
17172,other,45,1,6,1,CA,1,1,0
17173,advertising,10,1,3,1,OR,0,1,0
17175,web,140,0,0,1,NY,1,1,0
17180,software,0,0,0,1,VA,0,0,0
17182,consulting,0,1,0,1,CA,0,1,0
17188,software,0,1,0,4,CA,0,1,5.97
17189,misc,150,1,0,1,CA,1,1,0
17191,biotech,0,0,0,12,CA,0,1,16.9
17192,web,3,0,0,1,FL,1,1,0
17193,biotech,0,0,0,12,CA,0,1,145
17194,biotech,0,0,0,12,MD,1,1,57
17195,biotech,45,1,0,7,MT,0,1,42.1
17197,cleantech,0,1,0,1,OH,0,1,0
17200,biotech,31,0,0,16,CA,0,1,192
17202,games_video,2,0,0,1,CA,0,1,0
17209,misc,0,0,0,1,CA,0,0,2
17210,biotech,0,0,0,8,ME,0,1,42.5
17223,software,40,1,2,2,CA,0,1,7.5
17231,biotech,0,0,0,13,GA,0,1,107
17232,health,0,0,0,1,CT,1,1,0
17237,medical,8,0,0,9,CA,0,1,39.5
17239,advertising,0,0,0,1,MA,0,1,0
17250,biotech,0,0,0,23,CA,0,1,116
17251,misc,0,0,0,1,NJ,1,1,0
17252,misc,0,1,0,1,MA,0,1,0
17253,software,0,0,0,15,PA,0,1,8.08
17256,biotech,0,1,0,3,MO,0,1,11.8
17257,ecommerce,36,0,0,1,CA,1,1,0
17258,security,1,0,0,1,MA,1,1,0
17260,other,0,0,0,1,OH,0,1,0
17266,enterprise,0,0,3,5,MA,1,1,1.57
17270,software,0,0,0,4,NY,1,1,17
17272,cleantech,0,0,0,11,CA,0,1,182
17275,biotech,0,0,0,3,PA,0,1,10.4
17276,biotech,0,0,0,11,CA,0,1,53.7
17278,cleantech,0,0,0,1,CO,0,1,2
17279,biotech,0,0,0,3,ME,0,1,12
17281,biotech,0,0,0,16,ME,0,1,31.7
17283,biotech,0,1,0,7,CA,0,1,14.3
17288,ecommerce,0,1,0,1,MA,0,1,0
17295,ecommerce,80,0,4,1,IL,1,1,0
17303,web,3,0,0,1,OH,1,1,0.016
17304,biotech,0,0,0,4,CA,0,1,6
17307,biotech,0,0,0,2,GA,0,1,2.5
17310,biotech,0,0,0,3,IN,0,1,2
17321,web,0,0,3,1,ND,0,1,0
17327,mobile,0,0,0,1,CA,0,1,0
17329,education,0,0,4,24,MD,0,1,95.9
17330,biotech,0,0,0,5,MA,0,1,4.5
17331,cleantech,0,0,0,5,NM,0,1,24
17332,ecommerce,0,1,0,1,UT,0,1,0
17334,misc,0,0,0,5,MA,0,1,70.6
17335,biotech,0,1,0,8,MA,0,1,78.8
17336,cleantech,0,1,0,1,CA,0,1,5
17339,biotech,0,0,0,10,CA,0,1,10.6
17340,software,0,0,0,9,NY,0,1,32.5
17341,software,0,0,0,10,WA,1,1,68.1
17347,biotech,0,0,0,4,MA,1,1,53
17349,network_hosting,0,1,0,4,MA,1,1,54.3
17352,cleantech,0,0,0,2,MA,0,1,5
17361,web,0,0,4,3,CA,0,1,3.2
17368,nanotech,0,0,0,26,CA,0,1,103
17369,hardware,110,0,0,3,WA,1,1,110
17370,network_hosting,0,0,0,5,CA,0,1,10.8
17372,biotech,72,0,0,7,CO,1,1,98.9
17376,biotech,105,0,0,31,NC,0,1,172
17377,web,0,0,0,1,CA,0,1,0
17378,software,0,0,0,1,PA,0,1,0.6
17379,software,0,0,0,1,CA,0,1,0
17380,hardware,0,0,0,13,CA,0,1,33.5
17381,software,0,0,0,16,PA,0,1,81.3
17382,medical,0,0,0,20,CA,0,1,115
17385,games_video,0,0,0,1,CA,0,1,0
17386,web,0,0,0,1,CA,0,1,0
17389,biotech,0,0,0,2,NJ,0,1,0.6
17390,biotech,0,0,0,3,NY,0,1,0.5
17395,manufacturing,0,0,4,5,CA,1,1,5
17399,enterprise,0,0,0,3,CA,0,1,10.1
17401,software,0,0,2,5,CO,1,1,51.4
17406,semiconductor,0,0,0,2,CA,0,1,8
17409,web,35,0,0,1,MA,1,1,0
17410,ecommerce,0,0,2,1,NY,0,1,0
17412,hardware,100,0,0,14,CA,1,1,87
17414,software,0,0,0,13,OR,1,1,45.5
17416,biotech,0,0,0,7,KY,0,1,38
17417,biotech,0,0,0,1,KY,0,1,5
17419,biotech,0,1,0,1,CA,0,1,0
17422,biotech,50,0,0,26,CA,0,1,95.9
17423,web,0,0,0,2,NY,0,1,1.7
17424,finance,31,1,20,23,CA,1,1,31.8
17426,biotech,0,0,0,6,CO,0,1,139
17428,biotech,34,0,0,11,CA,0,1,80.5
17430,other,1,0,0,1,MD,1,1,0
17431,medical,0,0,0,17,PA,0,1,469
17432,biotech,0,0,0,4,MA,0,0,6.45
17433,biotech,0,0,0,1,NY,0,1,17.9
17437,ecommerce,7,0,0,1,CA,1,1,0
17438,consulting,5,0,0,1,CA,0,1,0
17440,games_video,100,0,0,2,NY,0,1,3
17442,other,4,0,0,1,CA,0,1,0
17445,biotech,0,0,0,1,CA,0,1,0.8
17446,security,0,0,0,1,NY,1,1,0
17450,biotech,0,0,0,1,CO,0,1,16
17457,biotech,0,0,0,3,AL,0,1,23.4
17458,biotech,0,0,0,5,CA,0,1,8.27
17459,semiconductor,0,0,0,8,CA,0,1,62.6
17461,ecommerce,5,0,0,1,NV,1,1,0
17462,network_hosting,75,0,0,1,VA,1,1,0
17473,semiconductor,42,1,0,19,NJ,0,1,59
17474,network_hosting,0,0,0,8,NY,0,1,15
17480,mobile,48,0,0,3,CA,0,1,15
17482,semiconductor,189,0,0,4,CA,0,1,15
17484,biotech,0,1,0,7,CA,0,1,40
17486,mobile,0,0,0,7,DC,1,1,21.1
17491,biotech,0,0,0,5,NY,0,1,21
17492,biotech,0,0,0,5,MI,0,1,41
17493,biotech,0,0,0,17,CA,0,1,35.2
17494,public_relations,20,0,5,4,CA,1,1,0
17496,software,0,0,0,1,CA,1,1,0
17497,biotech,0,0,0,5,TX,0,0,23
17500,biotech,0,0,0,9,CT,0,1,52.4
17501,consulting,3,0,0,1,TX,0,1,0
17502,misc,0,0,0,1,PA,0,1,0
17503,other,2,0,0,1,PA,0,1,0
17505,web,6,0,0,1,NY,1,1,0
17509,network_hosting,0,0,2,16,CA,0,1,155
17510,advertising,7,0,0,1,CO,0,1,0
17513,consulting,5,0,0,1,AZ,1,1,0
17515,public_relations,50,0,0,1,TX,0,1,0
17518,web,9,0,6,9,CA,0,1,18
17520,biotech,0,1,0,13,CA,0,1,37.4
17525,analytics,150,0,3,14,NY,1,1,77.5
17532,enterprise,0,1,11,4,CA,1,1,4
17533,advertising,0,0,0,2,WA,0,1,3.89
17535,biotech,0,1,0,4,MA,0,1,55
17536,public_relations,15,0,5,1,NY,0,1,0
17539,cleantech,0,1,0,1,CA,0,0,0
17540,cleantech,0,0,0,1,CA,0,0,0
17542,cleantech,0,0,0,1,NJ,0,1,0
17544,public_relations,0,0,0,1,CA,1,1,0
17546,consulting,0,0,0,1,AZ,0,1,0
17550,software,0,1,0,1,TX,0,1,0
17551,software,0,0,0,1,AZ,1,1,0
17554,enterprise,0,0,0,1,PA,0,1,0
17556,consulting,0,0,0,1,CA,0,1,0
17558,software,0,0,0,1,PA,1,1,316
17559,web,0,0,0,1,CO,0,1,0
17562,consulting,0,0,0,1,NJ,0,1,0
17567,other,0,1,0,1,NC,0,1,0
17568,hardware,0,1,0,1,PA,0,1,0
17569,other,0,0,0,1,NJ,0,1,0
17570,advertising,0,0,0,1,NC,1,1,0
17571,web,0,1,0,1,NC,0,1,0
17573,biotech,0,0,0,1,CA,0,1,0
17577,other,8,0,0,1,WI,0,1,0
17578,software,0,0,0,1,NY,0,1,0
17579,hardware,0,1,0,1,PA,0,1,0
17580,ecommerce,0,0,0,1,AZ,1,1,0
17585,search,3,0,0,1,WA,1,1,0
17589,biotech,0,0,0,2,CA,0,1,4.01
17590,web,8,0,0,1,CA,1,1,0
17595,network_hosting,0,0,0,1,CA,0,1,0
17599,web,2,0,3,1,DC,0,1,0
17601,software,0,0,0,1,MO,0,1,0
17607,semiconductor,0,0,0,1,CA,0,1,0
17610,cleantech,0,0,0,1,MA,0,1,0
17614,mobile,0,0,0,2,CA,0,1,80
17618,public_relations,0,0,0,1,CO,0,1,0
17620,cleantech,0,0,0,1,CA,0,1,0
17622,enterprise,65,0,0,1,FL,1,1,0
17624,games_video,9,0,0,1,CA,0,1,0
17627,biotech,0,0,0,1,MA,0,1,0
17628,software,0,1,0,1,CA,0,1,0
17629,cleantech,0,0,0,1,CT,0,1,0
17632,games_video,7,0,0,1,NJ,1,1,0
17635,semiconductor,0,1,0,4,CA,0,1,25
17636,semiconductor,0,0,0,1,MA,0,1,0
17637,software,120,0,0,10,NY,0,1,28.8
17639,misc,0,0,0,1,CA,0,1,50
17640,cleantech,0,0,0,1,MO,0,1,7.5
17641,hardware,22,0,0,2,CA,0,1,23
17643,biotech,0,1,0,17,NC,0,1,43.5
17644,cleantech,0,1,0,1,MA,0,1,3.5
17645,cleantech,0,0,0,4,WA,0,1,21.5
17651,semiconductor,0,0,0,2,CA,0,1,12.7
17652,cleantech,0,0,0,14,TX,0,1,33.1
17653,software,63,0,0,1,PA,0,1,12
17654,cleantech,0,0,0,3,NJ,0,1,15
17655,biotech,0,1,0,22,CA,0,1,232
17657,public_relations,0,0,0,2,NY,0,1,11
17658,biotech,0,0,0,1,CA,0,1,25
17660,software,46,1,0,8,MA,1,1,28
17661,mobile,0,1,0,1,CA,0,1,0
17663,advertising,10,0,0,1,NY,0,1,0
17665,biotech,0,0,0,1,PA,0,1,0
17670,consulting,0,1,0,1,VA,0,1,0
17671,enterprise,0,0,0,1,VA,0,1,17
17673,web,0,0,0,1,NY,0,1,0
17674,software,0,1,0,1,PA,0,1,0
17675,software,0,0,0,1,PA,0,1,0
17678,semiconductor,0,1,0,1,MA,0,1,0
17679,misc,0,0,0,1,CO,0,1,0
17688,biotech,0,1,0,1,MA,0,1,0
17689,biotech,0,1,0,1,CA,0,1,0
17691,software,165,1,2,4,DC,1,1,19.9
17692,software,0,1,0,1,NJ,0,1,0
17695,enterprise,0,0,0,1,NY,0,1,0
17696,network_hosting,0,0,0,1,MN,0,1,6.8
17697,network_hosting,0,1,0,1,IL,0,1,0
17698,software,0,1,0,1,MA,0,1,0
17700,software,0,1,0,1,MA,0,1,0
17701,enterprise,0,1,0,4,WA,0,1,10.8
17702,advertising,0,0,0,1,MA,0,1,17
17705,software,0,1,0,4,NJ,1,1,48.6
17706,public_relations,0,1,0,1,TX,0,0,0
17708,network_hosting,0,0,0,1,CA,0,1,0
17709,software,10,0,0,1,IL,1,1,0
17710,network_hosting,36,0,0,1,IN,0,1,0.125
17711,enterprise,0,0,0,1,CA,1,1,0
17712,web,3,0,0,1,CA,0,1,0.025
17716,biotech,0,1,0,1,NC,0,1,0
17717,software,0,1,0,1,OH,1,1,0
17718,software,50,0,0,1,OH,0,1,0
17719,semiconductor,0,0,0,1,CA,0,1,0
17721,software,0,1,0,1,CA,0,1,0
17722,enterprise,0,1,0,1,CA,0,1,0
17726,cleantech,0,0,0,6,CA,1,1,3.3
17727,cleantech,0,0,0,14,MA,0,1,136
17728,web,7,0,0,1,CA,0,1,0
17729,medical,0,0,0,6,CA,0,1,23
17730,biotech,0,0,0,11,MA,0,1,46.8
17732,biotech,0,0,0,28,CA,0,1,126
17735,cleantech,0,0,0,1,MI,0,1,8
17736,mobile,47,0,0,7,NY,0,1,19
17740,software,0,0,0,10,CA,1,1,26.4
17741,software,44,0,3,8,CA,0,1,9.13
17742,hardware,0,0,0,3,HI,0,1,7.45
17743,cleantech,0,0,0,7,GA,1,1,9
17744,biotech,0,0,0,2,CA,0,1,32
17746,software,65,0,4,3,CA,0,1,9.91
17747,software,10,0,0,1,TX,1,1,0
17748,advertising,0,0,2,1,CA,1,1,0
17749,manufacturing,0,0,0,2,MA,0,1,18.1
17765,mobile,9,0,5,1,CA,0,1,0
17766,web,4,0,3,1,IL,0,1,0
17770,cleantech,0,0,0,3,CT,0,1,15.5
17771,cleantech,0,0,0,1,CO,0,1,2
17772,cleantech,0,0,0,2,CA,1,1,4.38
17773,cleantech,0,0,0,1,WA,1,1,2.3
17776,software,3,0,5,1,AZ,1,1,0
17777,cleantech,0,0,0,1,AZ,0,1,0
17778,cleantech,0,0,0,11,CO,0,1,57
17779,cleantech,0,0,0,2,FL,0,1,12.7
17780,medical,0,0,0,4,CA,0,1,26.5
17781,biotech,0,0,0,9,CA,0,1,48.1
17782,cleantech,0,0,0,1,CA,0,1,40
17785,health,0,0,0,8,CA,0,1,38
17788,public_relations,24,0,0,1,TX,1,1,0
17789,misc,0,0,0,1,IL,0,1,0
17791,legal,8,0,0,1,MI,1,1,0
17792,ecommerce,0,0,0,1,CA,0,1,0
17793,biotech,0,0,0,2,MN,0,1,17
17794,medical,0,0,0,8,CA,0,1,55.3
17795,biotech,0,0,0,9,MA,0,1,74.6
17801,public_relations,45,0,0,3,MA,0,1,3
17803,software,0,0,0,3,VA,0,1,7.3
17804,enterprise,250,0,5,5,NY,1,1,14
17808,network_hosting,3,0,3,1,WI,1,1,0
17810,software,0,0,3,1,CA,0,1,0
17821,web,0,0,0,1,CA,0,1,5
17824,software,8,0,3,2,NJ,1,1,0.275
17827,biotech,0,0,0,7,CA,0,1,34.8
17829,web,0,0,0,5,CA,1,1,12
17833,consulting,0,0,0,1,NC,0,1,0
17834,software,149,1,0,14,MA,1,1,39
17835,web,0,0,0,1,CA,1,1,0
17840,cleantech,0,0,0,25,CA,0,1,458
17842,cleantech,0,0,0,26,IL,0,1,86.2
17846,cleantech,0,0,0,7,MA,0,1,47
17848,cleantech,0,0,0,1,CA,0,1,20
17849,consulting,62,0,0,2,VA,0,1,5.1
17850,web,17,0,0,17,NY,1,1,4.6
17855,news,100,0,0,6,NY,0,1,13.3
17859,semiconductor,0,0,0,9,CA,0,1,33.2
17862,misc,0,1,0,1,CA,0,1,0
17863,software,0,0,0,1,CA,0,1,0
17864,software,0,1,0,1,CA,0,1,0
17865,misc,0,0,0,1,CA,0,1,0
17870,software,0,1,0,1,CO,0,1,0
17872,software,0,0,0,1,TX,1,1,0
17873,software,50,1,0,1,WA,0,1,0
17874,software,0,0,0,1,WI,0,1,0
17875,software,0,1,0,1,CA,0,1,0
17877,enterprise,0,0,0,1,NC,0,1,0
17879,misc,0,1,0,1,VA,0,1,0
17880,security,0,1,0,1,NV,1,1,0
17881,security,0,0,0,1,KS,0,1,12
17882,security,58,1,0,1,MD,0,1,0
17884,software,0,1,0,1,AZ,0,1,0
17885,software,0,0,0,1,FL,0,1,0
17886,web,12,0,0,1,CA,0,1,1.5
17887,software,400,1,0,1,CA,1,1,0
17888,enterprise,0,1,0,1,TX,0,1,0
17889,enterprise,0,0,0,1,TX,0,1,0
17891,software,0,0,0,1,NY,0,1,0
17892,software,0,1,0,1,NH,0,1,0
17893,software,0,1,0,2,MN,1,1,0
17895,enterprise,0,0,0,1,CA,0,1,0
17896,enterprise,0,1,0,1,MN,0,1,0
17897,enterprise,0,0,0,1,WA,0,1,0
17898,software,0,1,0,1,FL,0,0,0
17899,consulting,0,1,0,1,FL,1,1,0
17900,enterprise,0,0,0,1,FL,1,1,0
17902,software,352,1,0,1,MN,0,1,0
17905,software,0,1,0,1,MD,0,0,0
17906,software,23,0,0,1,VA,1,1,0
17907,consulting,0,1,0,1,CA,0,1,0
17908,consulting,0,0,0,1,TX,0,1,0
17909,software,0,1,0,1,GA,0,1,0
17910,software,0,0,0,1,GA,0,1,2.2
17912,software,0,0,0,1,WI,0,1,0
17914,other,0,0,0,1,MO,0,1,0
17916,software,0,0,0,1,MI,0,1,0
17917,software,0,1,0,1,OK,0,1,0
17919,misc,0,1,0,1,TX,0,1,0
17920,software,0,0,0,1,TX,0,1,0
17921,security,0,1,0,1,AZ,0,1,0
17922,consulting,44,0,0,1,OH,0,1,0
17924,software,0,0,0,1,MN,0,1,0
